IntDstIP,IntSrcIP,totalDestinationBytes,totalDestinationPackets,totalSourcesPackets,direction,totalSourceBytes,protocolName,sourcePort,destinationPort,label
3232236299,3232236144,0,0,1,1,64,1,52708,443,2
3232236352,3232236144,0,0,1,1,64,1,52707,443,2
3232236305,3232236144,0,0,1,1,64,1,52707,443,2
3232236323,3232236144,0,0,1,1,64,1,52707,443,2
3232236289,3232236144,0,0,2,1,128,1,52707,443,2
3232236311,3232236144,0,0,1,1,64,1,52707,443,2
3232236326,3232236144,0,0,1,1,64,1,52708,443,2
3232236331,3232236144,0,0,1,1,64,1,52708,443,2
3232236309,3232236144,0,0,1,1,64,1,52707,443,2
3232236312,3232236144,0,0,1,1,64,1,52708,443,2
3232236358,3232236144,0,0,1,1,64,1,52707,443,2
3232236351,3232236144,0,0,1,1,64,1,52707,443,2
3232236337,3232236144,0,0,1,1,64,1,52708,443,2
3232236341,3232236144,0,0,1,1,64,1,52707,443,2
3232236294,3232236144,0,0,1,1,64,1,52708,443,2
3232236331,3232236144,0,0,1,1,64,1,52707,443,2
3232236333,3232236144,0,0,1,1,64,1,52707,443,2
3232236332,3232236144,0,0,1,1,64,1,52708,443,2
3232236403,3232236144,64,1,1,1,64,1,52707,443,2
3232236338,3232236144,0,0,1,1,64,1,52707,443,2
3232236301,3232236144,0,0,1,1,64,1,52707,443,2
3232236325,3232236144,0,0,1,1,64,1,52707,443,2
3232236298,3232236144,0,0,1,1,64,1,52707,443,2
3232236297,3232236144,0,0,1,1,64,1,52707,443,2
3232236301,3232236144,0,0,1,1,64,1,52708,443,2
3232236315,3232236144,0,0,1,1,64,1,52707,443,2
3232236300,3232236144,0,0,1,1,64,1,52707,443,2
3232236306,3232236144,0,0,1,1,64,1,52707,443,2
3232236336,3232236144,0,0,1,1,64,1,52707,443,2
3232236324,3232236144,0,0,1,1,64,1,52707,443,2
3232236329,3232236144,0,0,1,1,64,1,52708,443,2
3232236311,3232236144,0,0,1,1,64,1,52708,443,2
3232236312,3232236144,0,0,1,1,64,1,52707,443,2
3232236307,3232236144,0,0,1,1,64,1,52708,443,2
3232236314,3232236144,0,0,1,1,64,1,52708,443,2
3232236328,3232236144,0,0,1,1,64,1,52708,443,2
3232236308,3232236144,0,0,1,1,64,1,52707,443,2
3232236329,3232236144,0,0,1,1,64,1,52707,443,2
3232236322,3232236144,0,0,1,1,64,1,52707,443,2
3232236306,3232236144,0,0,1,1,64,1,52708,443,2
3232236349,3232236144,0,0,1,1,64,1,52707,443,2
3232236344,3232236144,0,0,1,1,64,1,52707,443,2
3232236309,3232236144,0,0,1,1,64,1,52708,443,2
3232236293,3232236144,0,0,1,1,64,1,52707,443,2
3232236343,3232236144,0,0,1,1,64,1,52707,443,2
3232236327,3232236144,0,0,1,1,64,1,52707,443,2
3232236326,3232236144,0,0,1,1,64,1,52707,443,2
3232236296,3232236144,0,0,1,1,64,1,52707,443,2
3232236299,3232236144,0,0,1,1,64,1,52707,443,2
3232236333,3232236144,0,0,1,1,64,1,52708,443,2
3232236330,3232236144,0,0,1,1,64,1,52708,443,2
3232236310,3232236144,0,0,1,1,64,1,52707,443,2
3232236336,3232236144,0,0,1,1,64,1,52708,443,2
3232236293,3232236144,0,0,1,1,64,1,52708,443,2
3232236322,3232236144,0,0,1,1,64,1,52708,443,2
3232236300,3232236144,0,0,1,1,64,1,52708,443,2
3232236297,3232236144,0,0,1,1,64,1,52708,443,2
3232236325,3232236144,0,0,1,1,64,1,52708,443,2
3232236302,3232236144,0,0,1,1,64,1,52707,443,2
3232236338,3232236144,0,0,1,1,64,1,52708,443,2
3232236307,3232236144,0,0,1,1,64,1,52707,443,2
3232236302,3232236144,0,0,1,1,64,1,52708,443,2
3232236298,3232236144,0,0,1,1,64,1,52708,443,2
3232236295,3232236144,0,0,1,1,64,1,52708,443,2
2211115860,3232236144,5082726,22150,28324,0,22501616,1,1888,5555,2
3232236295,3232236144,0,0,1,1,64,1,52707,443,2
3232236342,3232236144,0,0,1,1,64,1,52707,443,2
3232236405,3232236144,64,1,1,1,64,1,52707,443,2
3232236346,3232236144,0,0,1,1,64,1,52707,443,2
3232236308,3232236144,0,0,1,1,64,1,52708,443,2
3232236295,3232236144,0,0,4,1,256,2,0,0,3
3232236306,3232236144,0,0,4,1,256,2,0,0,3
3232236328,3232236144,0,0,4,1,256,2,0,0,3
3232236292,3232236144,0,0,4,1,256,2,0,0,3
3232236339,3232236144,0,0,4,1,256,2,0,0,3
3232236321,3232236144,0,0,4,1,256,2,0,0,3
3232236299,3232236144,0,0,4,1,256,2,0,0,3
3232236325,3232236144,0,0,4,1,256,2,0,0,3
3232236344,3232236144,0,0,4,1,256,2,0,0,3
3232236337,3232236144,0,0,4,1,256,2,0,0,3
3232236345,3232236144,0,0,4,1,256,2,0,0,3
3232236322,3232236144,0,0,4,1,256,2,0,0,3
3232236342,3232236144,0,0,4,1,256,2,0,0,3
3232236338,3232236144,0,0,4,1,256,2,0,0,3
3232236315,3232236144,0,0,4,1,256,2,0,0,3
3232236326,3232236144,0,0,4,1,256,2,0,0,3
3232236346,3232236144,0,0,4,1,256,2,0,0,3
3232236308,3232236144,0,0,4,1,256,2,0,0,3
3232236313,3232236144,0,0,4,1,256,2,0,0,3
3232236347,3232236144,0,0,4,1,256,2,0,0,3
3232236323,3232236144,0,0,4,1,256,2,0,0,3
3232236335,3232236144,0,0,4,1,256,2,0,0,3
3232236300,3232236144,0,0,4,1,256,2,0,0,3
3232236297,3232236144,0,0,4,1,256,2,0,0,3
3232236332,3232236144,0,0,4,1,256,2,0,0,3
3232236305,3232236144,0,0,4,1,256,2,0,0,3
3232236293,3232236144,0,0,4,1,256,2,0,0,3
3232236309,3232236144,0,0,4,1,256,2,0,0,3
3232236340,3232236144,0,0,4,1,256,2,0,0,3
3232236294,3232236144,0,0,4,1,256,2,0,0,3
3232236314,3232236144,0,0,4,1,256,2,0,0,3
3232236310,3232236144,0,0,4,1,256,2,0,0,3
3232236331,3232236144,0,0,4,1,256,2,0,0,3
3232236324,3232236144,0,0,4,1,256,2,0,0,3
3232236312,3232236144,0,0,4,1,256,2,0,0,3
3232236405,3232236144,832,13,13,1,832,2,0,0,3
3232236307,3232236144,0,0,4,1,256,2,0,0,3
3232236333,3232236144,0,0,4,1,256,2,0,0,3
3232236330,3232236144,0,0,4,1,256,2,0,0,3
3232236302,3232236144,0,0,4,1,256,2,0,0,3
3232236343,3232236144,0,0,4,1,256,2,0,0,3
3232236348,3232236144,0,0,808,1,51712,2,0,0,3
3232236301,3232236144,0,0,4,1,256,2,0,0,3
3232236329,3232236144,0,0,4,1,256,2,0,0,3
3232236298,3232236144,0,0,4,1,256,2,0,0,3
3232236289,3232236144,0,0,3,1,192,2,0,0,3
3232236402,3232236144,64,1,1,1,64,2,0,0,3
3232236403,3232236144,64,1,1,1,64,2,0,0,3
3232236327,3232236144,0,0,4,1,256,2,0,0,3
3232236334,3232236144,0,0,4,1,256,2,0,0,3
3232236296,3232236144,0,0,4,1,256,2,0,0,3
3232236320,3232236144,0,0,4,1,256,2,0,0,3
3232236311,3232236144,0,0,4,1,256,2,0,0,3
3232236341,3232236144,0,0,4,1,256,2,0,0,3
3232236336,3232236144,0,0,4,1,256,2,0,0,3
3232236922,3232236403,128,2,3,1,194,1,1557,80,4
3232236922,3232236138,256,4,10,1,652,1,2464,80,4
3232236922,3232236145,256,4,4,1,260,1,2522,80,4
3232236922,3232236145,0,0,6,1,396,1,3068,80,4
3232236922,3232236145,256,4,8,1,524,1,2942,80,4
3232236922,3232235877,128,2,5,1,326,1,4670,80,4
3232236922,3232236138,512,8,12,1,776,1,2171,80,4
3232236309,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,256,4,6,1,388,1,1613,80,4
3232236922,3232236145,0,0,6,1,396,1,3117,80,4
3232236922,3232235877,1584,24,16,1,1028,1,3988,80,4
3232236922,3232236403,128,2,4,1,260,1,2001,80,4
3232236922,3232236403,648,10,21,1,1368,1,1716,80,4
3232236922,3232236138,384,6,12,1,780,1,2594,80,4
3232236922,3232236138,128,2,3,1,194,1,2159,80,4
3232236294,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,0,0,3,1,198,1,2100,80,4
3232236922,3232235877,660,10,9,1,580,1,3887,80,4
3232236922,3232236145,256,4,8,1,524,1,3037,80,4
3232236302,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,256,4,8,1,520,1,1892,80,4
3232236922,3232235877,128,2,4,1,260,1,4443,80,4
3232236922,3232236145,1056,16,14,1,908,1,2670,80,4
3232236922,3232236138,1188,18,13,1,836,1,2003,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,792,12,9,1,582,1,2664,80,4
3232236922,3232235877,256,4,6,1,388,1,4086,80,4
3232236922,3232236145,256,4,6,1,392,1,2768,80,4
3232236922,3232236145,264,4,3,1,194,1,2243,80,4
3232236922,3232236138,1584,24,20,1,1288,1,2009,80,4
3232236922,3232235877,128,2,3,1,194,1,4055,80,4
3232236922,3232236138,256,4,6,1,388,1,2139,80,4
3232236922,3232236145,256,4,8,1,524,1,2646,80,4
3232236922,3232236145,792,12,7,1,450,1,2340,80,4
3232236922,3232236138,512,8,16,1,1040,1,2375,80,4
3232236922,3232236138,384,6,12,1,780,1,2610,80,4
3232236922,3232236403,256,4,10,1,652,1,1655,80,4
3232236922,3232236138,256,4,6,1,388,1,2127,80,4
3232236922,3232235877,792,12,10,1,644,1,3904,80,4
3232236922,3232236138,512,8,20,1,1304,1,2193,80,4
3232236922,3232236138,384,6,14,1,912,1,2326,80,4
3232236922,3232236138,1188,18,13,1,836,1,1978,80,4
3232236922,3232236145,256,4,2,1,128,1,2318,80,4
3232236922,3232236138,512,8,16,1,1040,1,2627,80,4
3232236922,3232235877,256,4,8,1,520,1,4223,80,4
3232236922,3232236403,1584,24,16,1,1028,1,1331,80,4
3232236922,3232236138,920,14,23,1,1496,1,2777,80,4
3232236922,3232235877,256,4,8,1,520,1,4263,80,4
3232236352,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,1188,18,13,1,836,1,1334,80,4
3232236922,3232236138,3960,60,46,1,2960,1,1842,80,4
3232236922,3232236138,512,8,20,1,1304,1,2450,80,4
3232236922,3232235877,128,2,3,1,194,1,4125,80,4
3232236922,3232236145,792,12,7,1,450,1,2487,80,4
3232236922,3232236138,512,8,16,1,1040,1,2478,80,4
3232236922,3232236403,256,4,10,1,652,1,1689,80,4
3232236922,3232236145,1188,18,11,1,708,1,2295,80,4
3232236922,3232236145,128,2,4,1,262,1,2633,80,4
3232236922,3232236145,792,12,8,1,516,1,2254,80,4
3232236922,3232236403,128,2,4,1,260,1,1948,80,4
3232236922,3232236145,0,0,6,1,396,1,3129,80,4
3232236922,3232236145,256,4,8,1,524,1,3021,80,4
3232236922,3232236138,384,6,9,1,582,1,2100,80,4
3232236922,3232236145,1408,22,11,1,704,1,2517,80,4
3232236922,3232236145,0,0,9,1,594,1,3153,80,4
3232236922,3232236138,792,12,10,1,644,1,1939,80,4
3232236922,3232236145,256,4,4,1,260,1,2513,80,4
3232236922,3232236145,256,4,8,1,524,1,3066,80,4
3232236922,3232236145,396,6,4,1,258,1,2309,80,4
3232236922,3232236138,256,4,6,1,388,1,2162,80,4
3232236922,3232236403,768,12,6,1,384,1,1601,80,4
3232236922,3232236145,256,4,8,1,524,1,2641,80,4
3232236922,3232236145,128,2,1,1,64,1,2494,80,4
3232236922,3232235877,256,4,8,1,520,1,4412,80,4
3232236922,3232235877,256,4,10,1,652,1,4654,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,256,4,10,1,652,1,4621,80,4
3232236922,3232235877,256,4,2,1,128,1,4025,80,4
3232236922,3232236145,0,0,6,1,396,1,3108,80,4
3232236922,3232236403,792,12,10,1,644,1,1280,80,4
3232236922,3232236403,2376,36,26,1,1672,1,1416,80,4
3232236922,3232236145,128,2,4,1,262,1,3006,80,4
3232236922,3232236403,1980,30,21,1,1350,1,1378,80,4
3232236922,3232236403,256,4,8,1,520,1,1897,80,4
3232236922,3232236403,1188,18,13,1,836,1,1283,80,4
3232236922,3232236403,1188,18,13,1,836,1,1265,80,4
3232236922,3232236138,1312,20,26,1,1688,1,2729,80,4
3232236922,3232236145,256,4,8,1,524,1,3035,80,4
3232236922,3232236403,128,2,5,1,326,1,1733,80,4
3232236922,3232236403,1584,24,16,1,1028,1,1477,80,4
3232236922,3232236145,256,4,4,1,260,1,2516,80,4
3232236922,3232236145,256,4,6,1,392,1,2726,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,1584,24,16,1,1028,1,3986,80,4
3232236359,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,256,4,10,1,652,1,1680,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,792,12,10,1,644,1,3789,80,4
3232236922,3232236403,128,2,1,1,64,1,1501,80,4
3232236922,3232236145,128,2,4,1,262,1,2628,80,4
3232236922,3232236145,128,2,2,1,130,1,2600,80,4
3232236922,3232235877,256,4,8,1,520,1,4203,80,4
3232236922,3232236403,128,2,3,1,194,1,1567,80,4
3232236922,3232235877,384,6,15,1,978,1,4634,80,4
3232236922,3232236403,1584,24,16,1,1028,1,1486,80,4
3232236922,3232236403,0,0,6,1,396,1,2027,80,4
3232236922,3232235877,256,4,8,1,520,1,4226,80,4
3232236922,3232236145,792,12,8,1,516,1,2259,80,4
3232236922,3232236138,2376,36,26,1,1672,1,1829,80,4
3232236922,3232235877,1980,30,23,1,1480,1,3851,80,4
3232236922,3232236138,1584,24,18,1,1158,1,2028,80,4
3232236922,3232236145,128,2,3,1,196,1,2812,80,4
3232236922,3232236145,1188,18,11,1,708,1,2273,80,4
3232236922,3232236145,256,4,8,1,524,1,2887,80,4
3232236922,3232236145,128,2,4,1,262,1,3038,80,4
3232236922,3232236138,384,6,3,1,192,1,2059,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,128,2,2,1,130,1,2557,80,4
3232236922,3232236145,256,4,8,1,524,1,2923,80,4
3232236922,3232236145,128,2,3,1,196,1,2746,80,4
3232236922,3232236145,256,4,6,1,392,1,2797,80,4
3232236922,3232236403,256,4,6,1,388,1,1625,80,4
3232236922,3232236145,256,4,8,1,524,1,3012,80,4
3232236922,3232236138,1024,16,8,1,512,1,2181,80,4
3232236922,3232236403,1188,18,13,1,836,1,1385,80,4
3232236922,3232236138,128,2,1,1,64,1,2062,80,4
3232236338,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236145,128,2,4,1,262,1,2996,80,4
3232236922,3232235877,256,4,6,1,388,1,4148,80,4
3232236922,3232236138,384,6,13,1,846,1,2535,80,4
3232236922,3232236145,128,2,1,1,64,1,2447,80,4
3232236922,3232236145,1664,26,13,1,832,1,2620,80,4
3232236922,3232235877,256,4,8,1,520,1,4266,80,4
3232236922,3232235877,1188,18,13,1,836,1,3962,80,4
3232236922,3232236138,1048,16,20,1,1298,1,2650,80,4
3232236922,3232235877,0,0,16,1,1024,1,3798,80,4
3232236922,3232236145,1188,18,11,1,708,1,2395,80,4
3232236922,3232236145,128,2,3,1,196,1,2805,80,4
3232236922,3232236138,256,4,10,1,652,1,2294,80,4
3232236405,3232236144,64,1,1,1,64,1,52707,80,4
3232236922,3232236145,1188,18,11,1,708,1,2299,80,4
3232236922,3232236138,512,8,18,1,1172,1,2368,80,4
3232236922,3232236403,1584,24,18,1,1158,1,1423,80,4
3232236337,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232235877,0,0,6,1,396,1,4432,80,4
3232236296,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,0,0,6,1,396,1,2022,80,4
3232236922,3232236403,1188,18,13,1,836,1,1392,80,4
3232236351,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236138,512,8,20,1,1304,1,2243,80,4
3232236922,3232236145,1188,18,11,1,708,1,2441,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,128,2,4,1,262,1,2950,80,4
3232236922,3232236403,256,4,10,1,652,1,1830,80,4
3232236922,3232236145,256,4,4,1,260,1,2614,80,4
3232236922,3232236145,396,6,4,1,258,1,2403,80,4
3232236922,3232235877,128,2,4,1,260,1,4231,80,4
3232236922,3232236145,128,2,2,1,130,1,2591,80,4
3232236922,3232235877,896,14,7,1,448,1,3808,80,4
3232236922,3232235877,256,4,10,1,652,1,4616,80,4
3232236922,3232235877,384,6,9,1,582,1,4037,80,4
3232236922,3232236138,256,4,8,1,520,1,2507,80,4
3232236922,3232236138,256,4,2,1,128,1,2070,80,4
3232236922,3232235877,256,4,6,1,388,1,4057,80,4
3232236922,3232236145,528,8,10,1,652,1,2663,80,4
3232236922,3232235877,128,2,5,1,326,1,4750,80,4
3232236922,3232236145,128,2,4,1,262,1,3001,80,4
3232236922,3232236403,256,4,8,1,520,1,1924,80,4
3232236922,3232236138,512,8,16,1,1040,1,2442,80,4
3232236922,3232236145,1188,18,11,1,708,1,2417,80,4
3232236922,3232236403,512,8,16,1,1040,1,1933,80,4
3232236922,3232236138,792,12,8,1,514,1,1887,80,4
3232236313,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232235877,1188,18,13,1,836,1,4003,80,4
3232236922,3232235877,128,2,1,1,64,1,4044,80,4
3232236922,3232236403,396,6,5,1,322,1,1483,80,4
3232236922,3232235877,256,4,8,1,520,1,4218,80,4
3232236922,3232236138,512,8,16,1,1040,1,2312,80,4
3232236922,3232235877,256,4,10,1,652,1,4650,80,4
3232236922,3232236145,264,4,3,1,194,1,2477,80,4
3232236922,3232236403,792,12,10,1,644,1,1373,80,4
3232236922,3232236403,256,4,8,1,520,1,1885,80,4
3232236922,3232235877,0,0,3,1,198,1,4530,80,4
3232236295,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236138,792,12,10,1,644,1,1805,80,4
3232236922,3232236403,392,6,11,1,716,1,1746,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,1280,20,10,1,640,1,2607,80,4
3232236922,3232236403,396,6,5,1,322,1,1319,80,4
3232236922,3232236403,128,2,4,1,260,1,1996,80,4
3232236922,3232236145,0,0,12,1,768,1,2289,80,4
3232236922,3232235877,128,2,7,1,458,1,4415,80,4
3232236922,3232235877,0,0,6,1,396,1,4373,80,4
3232236922,3232236145,792,12,7,1,450,1,2443,80,4
3232236922,3232236403,384,6,3,1,192,1,1742,80,4
3232236922,3232236138,384,6,12,1,780,1,2578,80,4
3232236922,3232236145,128,2,2,1,130,1,2547,80,4
3232236922,3232236145,1584,24,14,1,900,1,2424,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,0,0,6,1,396,1,4437,80,4
3232236922,3232236138,512,8,16,1,1040,1,2505,80,4
3232236922,3232236138,384,6,9,1,582,1,2146,80,4
3232236922,3232236145,256,4,4,1,260,1,2504,80,4
3232236922,3232235877,256,4,6,1,388,1,4061,80,4
3232236922,3232236145,256,4,4,1,260,1,2599,80,4
3232236922,3232236403,1188,18,13,1,836,1,1464,80,4
3232236922,3232235877,256,4,10,1,652,1,4682,80,4
3232236922,3232236145,528,8,10,1,652,1,2688,80,4
3232236922,3232236403,0,0,3,1,198,1,2055,80,4
3232236922,3232235877,768,12,6,1,384,1,4047,80,4
3232236922,3232236145,256,4,6,1,392,1,2814,80,4
3232236922,3232235877,1188,18,13,1,836,1,3791,80,4
3232236922,3232236145,512,8,4,1,256,1,2561,80,4
3232236922,3232236403,1584,24,16,1,1028,1,1288,80,4
3232236922,3232235877,128,2,5,1,326,1,4734,80,4
3232236922,3232236138,512,8,12,1,776,1,2086,80,4
3232236922,3232235877,256,4,2,1,128,1,4038,80,4
3232236922,3232236403,256,4,8,1,520,1,1943,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,256,4,6,1,388,1,4157,80,4
3232236922,3232236145,256,4,8,1,524,1,3027,80,4
3232236922,3232235877,528,8,12,1,780,1,4503,80,4
3232236922,3232236138,1048,16,18,1,1166,1,2615,80,4
3232236922,3232235877,256,4,8,1,520,1,4246,80,4
3232236922,3232236145,792,12,8,1,516,1,2348,80,4
3232236922,3232235877,792,12,10,1,644,1,3794,80,4
3232236922,3232236403,920,14,15,1,972,1,1794,80,4
3232236922,3232236145,256,4,4,1,260,1,2573,80,4
3232236922,3232236403,256,4,10,1,652,1,1708,80,4
3232236922,3232236145,396,6,4,1,258,1,2386,80,4
3232236922,3232236145,792,12,8,1,516,1,2449,80,4
3232236922,3232236403,256,4,6,1,388,1,1597,80,4
3232236922,3232236403,0,0,6,1,396,1,2065,80,4
3232236922,3232236138,264,4,4,1,258,1,1793,80,4
3232236922,3232236138,2376,36,26,1,1672,1,1868,80,4
3232236922,3232236138,256,4,6,1,388,1,2147,80,4
3232236922,3232236403,1188,18,13,1,836,1,1301,80,4
3232236922,3232236145,128,2,4,1,262,1,2982,80,4
3232236922,3232236145,128,2,4,1,262,1,2648,80,4
3232236322,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,256,4,10,1,652,1,1740,80,4
3232236922,3232235877,0,0,9,1,594,1,4321,80,4
3232236336,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236138,512,8,19,1,1238,1,2623,80,4
3232236922,3232235877,1188,18,13,1,836,1,3876,80,4
3232236922,3232236138,384,6,9,1,582,1,2095,80,4
3232236922,3232236403,1980,30,21,1,1350,1,1412,80,4
3232236922,3232236403,256,4,8,1,520,1,1882,80,4
3232236922,3232236138,792,12,8,1,514,1,1938,80,4
3232236922,3232236145,512,8,4,1,256,1,3040,80,4
3232236922,3232236145,256,4,4,1,260,1,2535,80,4
3232236922,3232236145,256,4,4,1,260,1,2570,80,4
3232236922,3232236138,384,6,3,1,192,1,2043,80,4
3232236922,3232236145,256,4,6,1,392,1,2748,80,4
3232236922,3232236145,1024,16,8,1,512,1,3058,80,4
3232236922,3232236145,256,4,6,1,392,1,2804,80,4
3232236922,3232235877,256,4,8,1,520,1,4286,80,4
3232236922,3232236145,792,12,7,1,450,1,2466,80,4
3232236922,3232235877,0,0,3,1,198,1,4449,80,4
3232236922,3232236138,512,8,20,1,1304,1,2292,80,4
3232236312,3232236144,0,0,1,1,64,1,52707,80,4
3232236922,3232236403,264,4,4,1,258,1,1248,80,4
3232236922,3232236138,1980,30,23,1,1480,1,1884,80,4
3232236922,3232236145,256,4,8,1,524,1,2952,80,4
3232236922,3232235877,0,0,6,1,396,1,4357,80,4
3232236922,3232236138,1920,30,15,1,960,1,2780,80,4
3232236922,3232235877,256,4,8,1,520,1,4239,80,4
3232236922,3232235877,1056,16,12,1,772,1,3868,80,4
3232236295,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232236403,256,4,10,1,652,1,1681,80,4
3232236922,3232236145,792,12,8,1,516,1,2430,80,4
3232236922,3232235877,392,6,10,1,650,1,4395,80,4
3232236922,3232236138,512,8,19,1,1238,1,2780,80,4
3232236922,3232236403,520,8,16,1,1042,1,1731,80,4
3232236922,3232236138,256,4,8,1,520,1,2284,80,4
3232236922,3232236403,256,4,8,1,520,1,1982,80,4
3232236922,3232236145,256,4,8,1,524,1,2949,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232235877,128,2,5,1,326,1,4554,80,4
3232236922,3232235877,256,4,6,1,388,1,4165,80,4
3232236922,3232236145,128,2,2,1,130,1,2551,80,4
3232236922,3232236138,1980,30,21,1,1350,1,1930,80,4
3232236922,3232235877,256,4,6,1,388,1,4138,80,4
3232236922,3232235877,256,4,8,1,520,1,4216,80,4
3232236922,3232235877,1056,16,16,1,1036,1,4328,80,4
3232236922,3232236145,1188,18,11,1,708,1,2464,80,4
3232236922,3232235877,660,10,9,1,580,1,3990,80,4
3232236922,3232236403,792,12,10,1,644,1,1338,80,4
3232236922,3232236138,256,4,6,1,388,1,2070,80,4
3232236922,3232236145,512,8,4,1,256,1,2635,80,4
3232236922,3232236138,256,4,6,1,388,1,2169,80,4
3232236922,3232236145,256,4,4,1,260,1,2578,80,4
3232236922,3232236145,256,4,6,1,392,1,2733,80,4
3232236922,3232236403,264,4,6,1,390,1,1793,80,4
3232236922,3232236403,128,2,5,1,326,1,1720,80,4
3232236922,3232236145,528,8,10,1,652,1,2668,80,4
3232236922,3232236403,0,0,6,1,396,1,2088,80,4
2211115464,3232236405,64,1,1,0,64,1,2070,80,4
3232236922,3232236145,0,0,3,1,198,1,3098,80,4
3232236922,3232235877,128,2,3,1,194,1,4042,80,4
3232236922,3232236145,660,10,7,1,452,1,2270,80,4
3232236922,3232236403,0,0,3,1,198,1,2003,80,4
3232236922,3232236138,396,6,5,1,322,1,2035,80,4
3232236922,3232236403,792,12,8,1,514,1,1396,80,4
3232236922,3232235877,384,6,15,1,978,1,4636,80,4
3232236922,3232236403,256,4,8,1,520,1,1945,80,4
3232236922,3232236403,792,12,10,1,644,1,1313,80,4
3232236922,3232236145,128,2,2,1,130,1,2597,80,4
3232236922,3232236145,1792,28,14,1,896,1,2713,80,4
3232236922,3232236403,396,6,5,1,322,1,1343,80,4
3232236922,3232235877,1536,24,12,1,768,1,4318,80,4
3232236922,3232236138,1848,28,26,1,1682,1,2743,80,4
3232236922,3232235877,1980,30,23,1,1480,1,3924,80,4
3232236922,3232236145,660,10,7,1,452,1,2304,80,4
3232236922,3232236145,256,4,4,1,260,1,2555,80,4
3232236922,3232235877,384,6,9,1,582,1,4116,80,4
3232236922,3232236145,396,6,4,1,258,1,2372,80,4
3232236922,3232236138,512,8,20,1,1304,1,2357,80,4
3232236922,3232235877,384,6,3,1,192,1,4064,80,4
3232236922,3232236403,256,4,10,1,652,1,1765,80,4
3232236922,3232236145,1188,18,11,1,708,1,2301,80,4
3232236922,3232235877,792,12,10,1,644,1,3874,80,4
3232236922,3232236145,256,4,6,1,392,1,2865,80,4
3232236922,3232236138,384,6,9,1,582,1,2122,80,4
3232236922,3232235877,256,4,6,1,388,1,4089,80,4
3232236922,3232235877,1188,18,13,1,836,1,3911,80,4
3232236922,3232236145,256,4,6,1,392,1,2707,80,4
3232236922,3232236145,264,4,3,1,194,1,2283,80,4
3232236922,3232236145,256,4,8,1,524,1,3052,80,4
3232236922,3232235877,0,0,6,1,396,1,4528,80,4
3232236922,3232236138,384,6,13,1,846,1,2672,80,4
3232236922,3232236145,792,12,8,1,516,1,2475,80,4
3232236922,3232236145,792,12,7,1,450,1,2416,80,4
3232236922,3232236403,792,12,10,1,644,1,1480,80,4
3232236922,3232236145,792,12,8,1,516,1,2343,80,4
3232236922,3232236145,128,2,4,1,262,1,3054,80,4
3232236922,3232235877,256,4,10,1,652,1,4663,80,4
3232236922,3232236403,256,4,8,1,520,1,1995,80,4
3232236922,3232236403,256,4,8,1,520,1,1971,80,4
3232236296,3232236144,0,0,1,1,64,1,52708,80,4
3232236922,3232236138,384,6,14,1,912,1,2735,80,4
3232236922,3232236403,256,4,10,1,652,1,1698,80,4
3232236922,3232236145,1152,18,9,1,576,1,2596,80,4
3232236922,3232236403,256,4,10,1,652,1,1710,80,4
3232236922,3232236138,384,6,12,1,780,1,2706,80,4
3232236922,3232236145,128,2,3,1,196,1,2869,80,4
3232236922,3232235877,1584,24,20,1,1292,1,4345,80,4
3232236922,3232236145,0,0,6,1,396,1,3087,80,4
3232236922,3232236403,256,4,8,1,520,1,1974,80,4
3232236922,3232236138,512,8,18,1,1172,1,2653,80,4
3232236922,3232236145,0,0,6,1,396,1,3137,80,4
3232236922,3232235877,0,0,420,1,27720,1,4486,80,4
3232236922,3232236145,396,6,4,1,258,1,2286,80,4
